fecha,Original,Tendencia_ciclo
2000-08-31,3.9476673695236095,3.958979273036762
2000-09-30,3.9099094510448302,3.958697720469196
2000-10-31,3.956534770668349,3.9600195238869778
2000-11-30,4.025287516711755,3.964570483188827
2000-12-31,4.03474605660166,3.9705408097447057
2001-01-31,4.0471334127775025,3.974589942270076
2001-02-28,3.9590771294562987,3.976251921330462
2001-03-31,3.9981431422145195,3.9771606556770225
2001-04-30,3.8894927025851316,3.9788232259319094
2001-05-31,3.962450041382177,3.982751067587308
2001-06-30,3.972789048208871,3.987835554151126
2001-07-31,3.9593725989499498,3.99274150531806
2001-08-31,3.9912035350098685,3.9973549723978765
2001-09-30,3.96296900962744,4.000112475083647
2001-10-31,4.022729181569234,4.0006391775449766
2001-11-30,4.062735025320896,4.000346061124347
2001-12-31,4.044029830114338,4.000403780447487
2002-01-31,4.029621076957498,4.002680617897681
2002-02-28,3.989621029018239,4.0087419353869365
2002-03-31,4.00592654783634,4.016437974557716
2002-04-30,3.992686498097875,4.023409150224422
2002-05-31,4.030329289588374,4.02831259115425
2002-06-30,3.999530585605276,4.031144142405286
2002-07-31,4.024577370133457,4.033487831147479
2002-08-31,4.012471234096041,4.035016181411759
2002-09-30,3.996370013771198,4.035695151162731
2002-10-31,4.048927063591914,4.0372849464426395
2002-11-30,4.099526722272993,4.040430361521358
2002-12-31,4.081042148468046,4.044588515313083
2003-01-31,4.094414918913677,4.049979188662053
2003-02-28,4.045293294543114,4.05503783594313
2003-03-31,4.067239090823569,4.058897589066534
2003-04-30,4.0064895159890925,4.062920029166737
2003-05-31,4.0520413373674735,4.066917596484819
2003-06-30,4.050932799958876,4.070741317209515
2003-07-31,4.067887310617567,4.0745267393304685
2003-08-31,4.035020207837291,4.078219491936038
2003-09-30,4.054410889693674,4.082630130913316
2003-10-31,4.1211926376122525,4.086987945048583
2003-11-30,4.1342828105136675,4.090387287026911
2003-12-31,4.145850768417324,4.093599716059725
2004-01-31,4.117367030491062,4.097417048298907
2004-02-29,4.076921560390091,4.10273721567401
2004-03-31,4.1448633408414,4.10889769316085
2004-04-30,4.069019659169906,4.113534209691063
2004-05-31,4.0885122840039525,4.116376939685203
2004-06-30,4.112779024268336,4.11923891186056
2004-07-31,4.11639259725798,4.121444620766412
2004-08-31,4.079095984005129,4.122613030236821
2004-09-30,4.09556080346744,4.125067855113189
2004-10-31,4.14667732128734,4.128889954904339
2004-11-30,4.187018632510508,4.133275484672163
2004-12-31,4.193000724795654,4.137835520368155
2005-01-31,4.16234336638781,4.141328589482401
2005-02-28,4.119803883417924,4.143572863570023
2005-03-31,4.140318567752421,4.1461682216412505
2005-04-30,4.118173208693074,4.149924708391485
2005-05-31,4.1315852177968875,4.154549854406663
2005-06-30,4.159070613899721,4.160035351431262
2005-07-31,4.143410137986087,4.165215410850033
2005-08-31,4.144993976121426,4.169754435487056
2005-09-30,4.150330692891742,4.17429490578405
2005-10-31,4.1991097254928595,4.179090790824065
2005-11-30,4.241281824079462,4.184258386796535
2005-12-31,4.234638573747999,4.189004865751061
2006-01-31,4.197494501555474,4.193496237057401
2006-02-28,4.173167397230355,4.199475582497876
2006-03-31,4.24245828983876,4.206242722285837
2006-04-30,4.13574526126059,4.213030054689959
2006-05-31,4.226691083267623,4.220155969125267
2006-06-30,4.214633032801725,4.226780131130237
2006-07-31,4.2045282814106075,4.233880275241212
2006-08-31,4.21454433107671,4.242411786729806
2006-09-30,4.227190544235595,4.251741508933013
2006-10-31,4.3119997235736225,4.259465411813052
2006-11-30,4.316256438669472,4.264043560886205
2006-12-31,4.283786878623473,4.268475867088434
2007-01-31,4.298583798316992,4.274541101514839
2007-02-28,4.255840061418698,4.2804597175466546
2007-03-31,4.305379849884055,4.286341868996027
2007-04-30,4.236387157148405,4.293028470283142
2007-05-31,4.302398367826631,4.299333462349259
2007-06-30,4.298873967188779,4.304120856243977
2007-07-31,4.2851214462192875,4.307773943395006
2007-08-31,4.293356352962372,4.311209888527561
2007-09-30,4.278281209055689,4.314553071845662
2007-10-31,4.356806666005734,4.318180731221295
2007-11-30,4.374354218695276,4.322213731527815
2007-12-31,4.343025278400121,4.3271706437816215
2008-01-31,4.353490227294798,4.333098882420893
2008-02-29,4.327785185983835,4.337805172672745
2008-03-31,4.339344214932212,4.3402251823862255
2008-04-30,4.318349853465114,4.341204218538954
2008-05-31,4.33886108406065,4.3410990934379345
2008-06-30,4.329039115766563,4.339845756873143
2008-07-31,4.331179872023562,4.337639461590966
2008-08-31,4.305270744762802,4.334203826702034
2008-09-30,4.310747242428878,4.329919781015663
2008-10-31,4.370687595313757,4.325294858120126
2008-11-30,4.369151270769499,4.319221768953613
2008-12-31,4.327531136859076,4.3113640048714545
2009-01-31,4.291616792802355,4.303893971131191
2009-02-28,4.255972585764326,4.2996582979348155
2009-03-31,4.326853438059113,4.299098478751861
2009-04-30,4.250633237051227,4.30006417940104
2009-05-31,4.281124366246732,4.30125343636118
2009-06-30,4.296600711596809,4.303043748430741
2009-07-31,4.289802372449314,4.305477298815504
2009-08-31,4.276957219142302,4.308308770648857
2009-09-30,4.299449912053001,4.311008531243812
2009-10-31,4.341199301076874,4.313641449133418
2009-11-30,4.359379848000712,4.3170338727846
2009-12-31,4.361505076018473,4.321429950146885
2010-01-31,4.319111379593459,4.326105080607423
2010-02-28,4.297917809067092,4.3312412287891275
2010-03-31,4.381370050294526,4.336188277787818
2010-04-30,4.2944452977424845,4.339430814208351
2010-05-31,4.327639903567163,4.342365331915253
2010-06-30,4.3365899556013074,4.34578887636377
2010-07-31,4.33267695773762,4.349180384463062
2010-08-31,4.325482534560494,4.352078411047671
2010-09-30,4.345954821018623,4.3543733463208
2010-10-31,4.379057624521986,4.356302979985984
2010-11-30,4.408983208909459,4.3582332015473355
2010-12-31,4.395442095370782,4.361046101203527
2011-01-31,4.360530350868374,4.364701862609779
2011-02-28,4.341141454954359,4.36834496501651
2011-03-31,4.407136549084175,4.372792768700944
2011-04-30,4.3313539107189785,4.377807052244267
2011-05-31,4.37265272895457,4.3814466911641485
2011-06-30,4.377754993441326,4.383889863160113
2011-07-31,4.35692378845545,4.385947751661842
2011-08-31,4.355737993147279,4.388667485829445
2011-09-30,4.382971636269189,4.393191387595198
2011-10-31,4.426093109291713,4.398311689668085
2011-11-30,4.453901920111532,4.402697718575961
2011-12-31,4.4391061697363146,4.407435627919419
2012-01-31,4.411693621839925,4.4129754477084795
2012-02-29,4.4185208739160835,4.417258794377093
2012-03-31,4.455067010801498,4.419118489304437
2012-04-30,4.364051891177269,4.419600871855156
2012-05-31,4.409842674283526,4.419779960081521
2012-06-30,4.404912154357397,4.420389448205725
2012-07-31,4.389871987505589,4.4219266361691645
2012-08-31,4.404275905832746,4.424691467603891
2012-09-30,4.416176443747811,4.427410147432834
2012-10-31,4.451066243551957,4.42971061462804
2012-11-30,4.4918958666272335,4.432788033373748
2012-12-31,4.484757366228663,4.434891001567963
2013-01-31,4.420383045218518,4.435195817170123
2013-02-28,4.416548106117925,4.436355823417156
2013-03-31,4.45017204865347,4.437961961145938
2013-04-30,4.396300767650211,4.439075932040011
2013-05-31,4.4325705767421,4.4419594115737455
2013-06-30,4.428346586808771,4.446107991679416
2013-07-31,4.4297239185337896,4.4499961141571625
2013-08-31,4.430792566525904,4.453880564444184
2013-09-30,4.455088556917043,4.456945855328323
