fecha,Original,Tendencia_ciclo
2001-06,3.972789048208871,3.9878279833954995
2001-07,3.9593725989499498,3.9927586128066124
2001-08,3.9912035350098685,3.997392644636833
2001-09,3.96296900962744,4.000153238631325
2001-10,4.022729181569234,4.000651125733693
2001-11,4.062735025320896,4.000319316919076
2001-12,4.044029830114338,4.00034111522046
2002-01,4.029621076957498,4.002607995632341
2002-02,3.989621029018239,4.008700007432552
2002-03,4.00592654783634,4.016445851571285
2002-04,3.992686498097875,4.0234514761132125
2002-05,4.030329289588374,4.028362424282147
2002-06,3.999530585605276,4.031184185584777
2002-07,4.024577370133457,4.033512145609489
2002-08,4.012471234096041,4.035022101579855
2002-09,3.996370013771198,4.035672820231457
2002-10,4.048927063591914,4.037244659787974
2002-11,4.099526722272993,4.0403896905570384
2002-12,4.081042148468046,4.044560735208222
